id,usuario,nombre,apellido,email,password,tema,status,creacion,id,id_alumno,id_aplicacion,carrera,promedio_anterior,semestre,materias,transporte,familiares,trabajo,beca,sexo,edad,estado_civil
2821,est310_135947967754,Estudiante310,Hibrido310,estudiante310@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1095,2821,3,ISC,85.2,10,6,3,0,0,1,M,21,Casado
2822,est311_135947969933,Estudiante311,Hibrido311,estudiante311@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1096,2822,3,IGE,91.2,5,5,3,0,1,0,F,20,Soltero
2823,est312_135947970948,Estudiante312,Hibrido312,estudiante312@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1097,2823,3,ICD,90.4,3,5,3,0,1,0,M,27,Soltero
2824,est313_135947971965,Estudiante313,Hibrido313,estudiante313@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1098,2824,3,ICD,94.9,3,6,2,0,0,0,M,22,Soltero
2825,est314_135947972990,Estudiante314,Hibrido314,estudiante314@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1099,2825,3,IINF,74.1,10,4,3,0,0,1,M,26,Soltero
2826,est315_135947974016,Estudiante315,Hibrido315,estudiante315@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1100,2826,3,IGE,73.5,8,7,2,0,0,0,F,23,Soltero
2827,est316_135947976062,Estudiante316,Hibrido316,estudiante316@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1101,2827,3,IGE,84.9,4,5,0,0,0,0,M,24,Soltero
2828,est317_135947977108,Estudiante317,Hibrido317,estudiante317@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1102,2828,3,ISC,90.6,9,5,1,0,0,0,F,20,Casado
2829,est318_135947978132,Estudiante318,Hibrido318,estudiante318@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1103,2829,3,IGE,80.6,4,6,3,0,1,0,F,19,Casado
2830,est319_135947980384,Estudiante319,Hibrido319,estudiante319@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1104,2830,3,ICD,83.3,5,6,2,0,0,0,F,19,Soltero
2831,est320_135947981418,Estudiante320,Hibrido320,estudiante320@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1105,2831,3,IGE,94.5,8,6,1,0,1,0,F,25,Casado
2832,est321_135947985142,Estudiante321,Hibrido321,estudiante321@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1106,2832,3,ICD,87.2,4,5,2,0,0,0,M,26,Soltero
2833,est322_135947987150,Estudiante322,Hibrido322,estudiante322@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1107,2833,3,IINF,77.5,7,4,1,0,0,0,F,23,Soltero
2834,est323_135947988150,Estudiante323,Hibrido323,estudiante323@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1108,2834,3,ISC,85.7,4,5,3,0,0,1,M,25,Soltero
2835,est324_135947990466,Estudiante324,Hibrido324,estudiante324@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1109,2835,3,IGE,82.6,4,8,3,0,0,0,M,23,Soltero
2836,est325_135947991559,Estudiante325,Hibrido325,estudiante325@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1110,2836,3,ICD,76.6,5,4,1,0,0,0,F,20,Soltero
2837,est326_135947992612,Estudiante326,Hibrido326,estudiante326@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1111,2837,3,IINF,91.7,1,8,3,0,0,0,F,25,Soltero
2838,est327_135947994722,Estudiante327,Hibrido327,estudiante327@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1112,2838,3,IINF,82.1,2,7,2,0,0,1,F,23,Soltero
2839,est328_135947995919,Estudiante328,Hibrido328,estudiante328@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1113,2839,3,IGE,79.7,9,4,0,0,0,0,M,26,Casado
2840,est329_135947997989,Estudiante329,Hibrido329,estudiante329@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1114,2840,3,ISC,89.4,7,8,0,0,0,0,M,23,Casado
2841,est330_135947999998,Estudiante330,Hibrido330,estudiante330@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1115,2841,3,ICD,90.0,3,6,3,0,0,0,F,19,Soltero
2842,est331_135948001002,Estudiante331,Hibrido331,estudiante331@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1116,2842,3,ISC,80.0,4,4,1,0,1,0,M,24,Casado
2843,est332_135948002007,Estudiante332,Hibrido332,estudiante332@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1117,2843,3,IGE,91.9,3,6,2,0,0,0,M,27,Soltero
2844,est333_135948003012,Estudiante333,Hibrido333,estudiante333@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1118,2844,3,IINF,71.8,3,4,2,0,0,0,F,20,Soltero
2845,est334_135948004017,Estudiante334,Hibrido334,estudiante334@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1119,2845,3,ICD,72.6,9,4,1,0,0,1,F,18,Soltero
2846,est335_135948006044,Estudiante335,Hibrido335,estudiante335@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1120,2846,3,ICD,81.0,6,5,1,0,0,0,M,18,Soltero
2847,est336_135948007090,Estudiante336,Hibrido336,estudiante336@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1121,2847,3,ICD,90.1,7,6,3,0,0,0,M,18,Soltero
2848,est337_135948008114,Estudiante337,Hibrido337,estudiante337@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1122,2848,3,ICD,71.8,6,6,3,0,1,0,F,26,Soltero
2849,est338_135948009137,Estudiante338,Hibrido338,estudiante338@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1123,2849,3,ICD,93.7,3,8,1,0,1,0,F,18,Casado
2850,est339_135948010208,Estudiante339,Hibrido339,estudiante339@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1124,2850,3,IGE,80.5,1,6,0,0,1,0,M,27,Soltero
2851,est340_135948012253,Estudiante340,Hibrido340,estudiante340@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1125,2851,3,ICD,92.9,4,6,0,0,0,1,M,20,Casado
2852,est341_135948013276,Estudiante341,Hibrido341,estudiante341@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1126,2852,3,IGE,84.4,3,5,1,0,1,0,F,19,Soltero
2853,est342_135948015326,Estudiante342,Hibrido342,estudiante342@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1127,2853,3,IGE,80.3,7,4,3,0,0,1,M,21,Soltero
2854,est343_135948016378,Estudiante343,Hibrido343,estudiante343@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1128,2854,3,ISC,89.6,6,8,1,0,1,0,F,21,Soltero
2855,est344_135948017399,Estudiante344,Hibrido344,estudiante344@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1129,2855,3,ISC,78.9,9,5,3,0,0,0,F,19,Casado
2856,est345_135948019446,Estudiante345,Hibrido345,estudiante345@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1130,2856,3,ISC,76.1,5,8,2,0,0,0,M,23,Soltero
2857,est346_135948020469,Estudiante346,Hibrido346,estudiante346@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1131,2857,3,IINF,70.7,8,4,0,0,1,0,F,18,Soltero
2858,est347_135948021492,Estudiante347,Hibrido347,estudiante347@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1132,2858,3,ICD,85.4,1,8,2,0,0,1,F,24,Soltero
2859,est348_135948022537,Estudiante348,Hibrido348,estudiante348@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1133,2859,3,ICD,79.1,6,7,1,0,0,0,M,19,Soltero
2860,est349_135948023561,Estudiante349,Hibrido349,estudiante349@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1134,2860,3,ISC,91.5,1,4,1,0,1,0,M,22,Soltero
2861,est350_135948024584,Estudiante350,Hibrido350,estudiante350@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1135,2861,3,ISC,75.6,8,6,2,0,1,1,M,24,Soltero
2862,est351_135948026936,Estudiante351,Hibrido351,estudiante351@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1136,2862,3,IGE,82.8,6,4,2,0,0,1,F,28,Soltero
2863,est352_135948027950,Estudiante352,Hibrido352,estudiante352@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1137,2863,3,ISC,75.4,8,6,3,0,1,0,M,20,Soltero
2864,est353_135948028972,Estudiante353,Hibrido353,estudiante353@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1138,2864,3,IINF,88.8,3,5,0,0,0,0,F,19,Soltero
2865,est354_135948029995,Estudiante354,Hibrido354,estudiante354@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1139,2865,3,ISC,82.9,3,8,0,0,0,0,M,28,Soltero
2866,est355_135948031019,Estudiante355,Hibrido355,estudiante355@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1140,2866,3,ICD,74.9,8,7,0,0,0,1,F,20,Soltero
2867,est356_135948033068,Estudiante356,Hibrido356,estudiante356@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1141,2867,3,ISC,79.4,9,5,2,0,1,0,F,18,Soltero
2868,est357_135948034087,Estudiante357,Hibrido357,estudiante357@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1142,2868,3,ISC,74.1,7,6,3,0,0,0,F,23,Soltero
2869,est358_135948035108,Estudiante358,Hibrido358,estudiante358@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1143,2869,3,ISC,89.9,1,5,1,0,0,0,M,20,Casado
2870,est359_135948037176,Estudiante359,Hibrido359,estudiante359@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1144,2870,3,ICD,85.0,9,4,2,0,0,0,M,25,Soltero
2871,est360_135948038199,Estudiante360,Hibrido360,estudiante360@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1145,2871,3,ICD,90.6,3,5,3,0,0,0,M,21,Soltero
2872,est361_135948039223,Estudiante361,Hibrido361,estudiante361@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1146,2872,3,ICD,87.7,8,6,0,0,1,0,M,19,Soltero
2873,est362_135948041418,Estudiante362,Hibrido362,estudiante362@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1147,2873,3,ICD,71.7,7,7,1,0,0,0,F,24,Soltero
2874,est363_135948042421,Estudiante363,Hibrido363,estudiante363@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1148,2874,3,ICD,90.0,5,5,0,0,0,0,M,27,Casado
2875,est364_135948044547,Estudiante364,Hibrido364,estudiante364@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1149,2875,3,ISC,89.5,5,8,3,0,0,1,F,28,Soltero
2876,est365_135948046565,Estudiante365,Hibrido365,estudiante365@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1150,2876,3,ISC,81.6,9,6,3,0,0,0,M,23,Soltero
2877,est366_135948047749,Estudiante366,Hibrido366,estudiante366@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1151,2877,3,IGE,75.1,4,5,3,0,1,0,M,21,Casado
2878,est367_135948048753,Estudiante367,Hibrido367,estudiante367@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1152,2878,3,ICD,84.1,1,6,3,0,1,0,M,28,Casado
2879,est368_135948050779,Estudiante368,Hibrido368,estudiante368@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1153,2879,3,IINF,78.2,10,6,1,0,0,0,M,18,Soltero
2880,est369_135948052826,Estudiante369,Hibrido369,estudiante369@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1154,2880,3,ICD,93.7,8,4,0,0,0,0,M,26,Soltero
2881,est370_135948053831,Estudiante370,Hibrido370,estudiante370@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1155,2881,3,ISC,85.6,7,8,1,0,1,0,F,27,Soltero
2882,est371_135948054835,Estudiante371,Hibrido371,estudiante371@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1156,2882,3,IGE,80.5,5,5,3,0,0,1,M,19,Soltero
2883,est372_135948057324,Estudiante372,Hibrido372,estudiante372@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1157,2883,3,ISC,85.8,2,8,0,0,0,0,M,27,Soltero
2884,est373_135948058328,Estudiante373,Hibrido373,estudiante373@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1158,2884,3,ISC,84.6,1,5,1,0,0,0,M,22,Soltero
2885,est374_135948059332,Estudiante374,Hibrido374,estudiante374@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1159,2885,3,ICD,83.9,4,4,0,0,0,0,F,25,Soltero
2886,est375_135948061341,Estudiante375,Hibrido375,estudiante375@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1160,2886,3,ISC,85.2,3,7,0,0,0,0,M,25,Soltero
2887,est376_135948062360,Estudiante376,Hibrido376,estudiante376@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1161,2887,3,ICD,73.3,6,8,3,0,0,1,F,25,Soltero
2888,est377_135948063384,Estudiante377,Hibrido377,estudiante377@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1162,2888,3,ISC,86.1,10,6,3,0,0,0,M,27,Casado
2889,est378_135948064408,Estudiante378,Hibrido378,estudiante378@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1163,2889,3,ISC,79.8,9,4,0,0,0,0,M,20,Soltero
2890,est379_135948065416,Estudiante379,Hibrido379,estudiante379@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1164,2890,3,IGE,83.5,4,8,0,0,0,0,F,19,Soltero
2891,est380_135948067490,Estudiante380,Hibrido380,estudiante380@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1165,2891,3,ICD,72.4,8,8,3,0,0,0,F,24,Soltero
2892,est381_135948068522,Estudiante381,Hibrido381,estudiante381@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1166,2892,3,IINF,90.8,2,6,0,0,1,0,M,27,Soltero
2893,est382_135948069546,Estudiante382,Hibrido382,estudiante382@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1167,2893,3,ISC,83.0,9,8,0,0,0,0,M,21,Soltero
2894,est383_135948070569,Estudiante383,Hibrido383,estudiante383@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1168,2894,3,ISC,80.2,10,6,2,0,1,0,M,22,Soltero
2895,est384_135948072790,Estudiante384,Hibrido384,estudiante384@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1169,2895,3,ISC,70.2,6,8,3,0,0,0,M,20,Soltero
2896,est385_135948073806,Estudiante385,Hibrido385,estudiante385@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1170,2896,3,ICD,86.6,4,6,2,0,0,0,M,26,Soltero
2897,est386_135948074828,Estudiante386,Hibrido386,estudiante386@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1171,2897,3,ISC,70.3,2,4,0,0,1,0,F,23,Soltero
2898,est387_135948076881,Estudiante387,Hibrido387,estudiante387@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1172,2898,3,ISC,76.6,8,8,0,0,0,0,M,25,Casado
2899,est388_135948077908,Estudiante388,Hibrido388,estudiante388@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1173,2899,3,IINF,83.2,6,5,3,0,1,0,M,19,Soltero
2900,est389_135948078935,Estudiante389,Hibrido389,estudiante389@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1174,2900,3,ICD,94.1,4,6,0,0,0,0,F,28,Soltero
2901,est390_135948079962,Estudiante390,Hibrido390,estudiante390@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1175,2901,3,IGE,82.5,1,6,2,0,0,1,M,18,Casado
2902,est391_135948082022,Estudiante391,Hibrido391,estudiante391@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1176,2902,3,IGE,70.6,4,7,3,0,0,0,M,19,Soltero
2903,est392_135948083139,Estudiante392,Hibrido392,estudiante392@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1177,2903,3,IGE,71.7,8,7,2,0,0,0,F,26,Soltero
2904,est393_135948084153,Estudiante393,Hibrido393,estudiante393@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1178,2904,3,IGE,85.3,4,7,2,0,0,0,M,27,Soltero
2905,est394_135948086176,Estudiante394,Hibrido394,estudiante394@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1179,2905,3,IGE,80.0,4,6,3,0,0,0,F,23,Soltero
2906,est395_135948087192,Estudiante395,Hibrido395,estudiante395@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1180,2906,3,IINF,84.6,9,5,3,0,1,0,M,18,Soltero
2907,est396_135948088694,Estudiante396,Hibrido396,estudiante396@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1181,2907,3,IINF,76.3,2,7,1,0,0,0,M,19,Casado
2908,est397_135948089713,Estudiante397,Hibrido397,estudiante397@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1182,2908,3,IINF,73.9,6,7,0,0,0,0,F,26,Soltero
2909,est398_135948090737,Estudiante398,Hibrido398,estudiante398@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1183,2909,3,IINF,83.8,7,8,2,0,0,0,M,21,Casado
2910,est399_135948092783,Estudiante399,Hibrido399,estudiante399@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1184,2910,3,IINF,81.4,7,7,3,0,1,0,M,24,Casado
2911,est400_135948093806,Estudiante400,Hibrido400,estudiante400@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1185,2911,3,ICD,87.3,6,7,3,0,0,0,F,25,Soltero
2912,est401_135948094831,Estudiante401,Hibrido401,estudiante401@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1186,2912,3,IGE,87.3,2,7,0,0,1,0,M,25,Soltero
2913,est402_135948095855,Estudiante402,Hibrido402,estudiante402@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1187,2913,3,ISC,84.0,8,8,1,0,0,0,F,26,Soltero
2914,est403_135948096892,Estudiante403,Hibrido403,estudiante403@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1188,2914,3,IINF,76.3,5,5,1,0,0,1,F,28,Soltero
2915,est404_135948098936,Estudiante404,Hibrido404,estudiante404@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1189,2915,3,ISC,86.4,2,4,2,0,0,0,M,20,Soltero
2916,est405_135948099960,Estudiante405,Hibrido405,estudiante405@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1190,2916,3,IINF,93.5,4,7,1,0,0,0,F,18,Soltero
2917,est406_135948100992,Estudiante406,Hibrido406,estudiante406@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1191,2917,3,IGE,72.4,1,8,0,0,1,0,M,25,Casado
2918,est407_135948102016,Estudiante407,Hibrido407,estudiante407@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1192,2918,3,IGE,91.8,2,8,1,0,1,1,F,24,Soltero
2919,est408_135948104411,Estudiante408,Hibrido408,estudiante408@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1193,2919,3,IGE,85.7,4,8,3,0,0,0,F,20,Soltero
2920,est409_135948106434,Estudiante409,Hibrido409,estudiante409@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1194,2920,3,IINF,89.9,3,7,1,0,0,1,M,19,Soltero
2921,est410_135948107450,Estudiante410,Hibrido410,estudiante410@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1195,2921,3,IINF,87.7,7,4,3,0,1,1,F,22,Soltero
2922,est411_135948109491,Estudiante411,Hibrido411,estudiante411@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1196,2922,3,ISC,82.2,4,7,2,0,1,0,M,20,Soltero
2923,est412_135948110522,Estudiante412,Hibrido412,estudiante412@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:48,1197,2923,3,ICD,83.1,4,8,0,0,0,0,M,28,Soltero
